,OFFICER_USED_FORCE
19565,False
19566,False
19567,False
19568,False
19569,True
19570,True
19571,True
19572,False
19573,False
19574,True
19575,False
19576,False
19577,False
19578,False
19579,False
19580,False
19581,False
19582,False
19583,True
19584,True
19585,False
19586,False
19587,False
19588,False
19589,False
19590,False
19591,False
19592,False
19593,False
19594,True
19595,False
19596,False
19597,False
19598,True
19599,True
19600,False
19601,False
19602,False
19603,False
19604,False
19605,False
19606,False
19607,False
19608,False
19609,False
19610,False
19611,False
19612,False
19613,False
19614,False
19615,False
19616,False
19617,False
19618,False
19619,True
19620,False
19621,False
19622,False
19623,False
19624,False
19625,False
19626,False
19627,False
19628,False
19629,False
19630,False
19631,True
19632,False
19633,False
19634,True
19635,True
19636,True
19637,True
19638,False
19639,False
19640,False
19641,False
19642,False
19643,False
19644,True
19645,False
19646,False
19647,False
19648,False
19649,False
19650,False
19651,False
19652,False
19653,False
19654,False
19655,False
19656,False
19657,False
19658,False
19659,False
19660,False
19661,True
19662,False
19663,False
19664,False
19665,False
19666,False
19667,True
19668,False
19669,False
19670,False
19671,False
19672,False
19673,False
19674,False
19675,False
19676,True
19677,False
19678,False
19679,True
19680,True
19681,False
19682,False
19683,False
19684,False
19685,False
19686,False
19687,False
19688,True
19689,True
19690,True
19691,False
19692,False
19693,False
19694,True
19695,False
19696,False
19697,True
19698,True
19699,True
19700,False
19701,False
19702,False
19703,False
19704,True
19705,True
19706,True
19707,False
19708,False
19709,False
19710,False
19711,False
19712,False
19713,False
19714,False
19715,False
19716,True
19717,False
19718,False
19719,False
19720,False
19721,False
19722,True
19723,True
19724,False
19725,False
19726,True
19727,False
19728,False
19729,False
19730,False
19731,False
19732,False
19733,False
19734,False
19735,False
19736,False
19737,False
19738,False
19739,True
19740,True
19741,True
19742,False
19743,True
19744,False
19745,True
19746,True
19747,False
19748,False
19749,False
19750,False
19751,False
19752,False
19753,False
19754,False
19755,False
19756,False
19757,False
19758,False
19759,False
19760,False
19761,True
19762,False
19763,True
19764,False
19765,False
19766,False
19767,False
19768,False
19769,True
19770,False
19771,False
19772,False
19773,False
19774,False
19775,False
19776,False
19777,False
19778,False
19779,False
19780,False
19781,False
19782,False
19783,False
19784,False
19785,False
19786,True
19787,True
19788,True
19789,True
19790,False
19791,False
19792,False
19793,False
19794,False
19795,False
19796,False
19797,False
19798,False
19799,False
19800,True
19801,False
19802,False
19803,False
19804,False
19805,False
19806,False
19807,False
19808,False
19809,False
19810,False
19811,False
19812,False
19813,False
19814,False
19815,False
19816,False
19817,True
19818,False
19819,True
19820,False
19821,False
19822,False
19823,False
19824,False
19825,False
19826,False
19827,False
19828,False
19829,False
19830,False
19831,True
19832,True
19833,False
19834,False
19835,False
19836,False
19837,True
19838,False
19839,False
19840,False
19841,False
19842,False
19843,True
19844,False
19845,False
19846,True
19847,True
19848,False
19849,False
19850,False
19851,False
19852,False
19853,True
19854,False
19855,False
19856,False
19857,False
19858,True
19859,False
19860,False
19861,False
19862,False
19863,True
19864,True
19865,False
19866,False
19867,True
19868,True
19869,False
19870,True
19871,False
19872,False
19873,False
19874,False
19875,False
19876,False
19877,False
19878,False
19879,False
19880,False
19881,False
19882,False
19883,True
19884,False
19885,False
19886,True
19887,True
19888,False
19889,False
19890,False
19891,False
19892,False
19893,False
19894,False
19895,False
19896,False
19897,False
19898,False
19899,False
19900,False
19901,False
19902,False
19903,False
19904,False
19905,True
19906,False
19907,False
19908,True
19909,False
19910,False
19911,False
19912,False
19913,False
19914,False
19915,False
19916,False
19917,True
19918,True
19919,True
19920,False
19921,False
19922,False
19923,False
19924,True
19925,False
19926,False
19927,False
19928,False
19929,False
19930,False
19931,False
19932,False
19933,False
19934,True
19935,False
19936,False
19937,False
19938,False
19939,False
19940,False
19941,False
19942,False
19943,False
19944,False
19945,False
19946,False
19947,False
19948,False
19949,False
19950,False
19951,True
19952,False
19953,False
19954,False
19955,True
19956,True
19957,False
19958,False
19959,False
19960,False
19961,False
19962,False
19963,False
19964,False
19965,False
19966,False
19967,True
19968,True
19969,True
19970,False
19971,False
19972,False
19973,False
19974,False
19975,True
19976,True
19977,False
19978,False
19979,False
19980,False
19981,False
19982,False
19983,False
19984,True
19985,False
19986,False
19987,True
19988,False
19989,True
19990,True
19991,True
19992,False
19993,False
19994,True
19995,False
19996,False
19997,False
19998,False
19999,False
20000,False
20001,False
20002,False
20003,False
20004,False
20005,False
20006,False
20007,False
20008,False
20009,False
20010,False
20011,True
20012,True
20013,True
20014,False
20015,True
20016,True
20017,False
20018,False
20019,False
20020,False
20021,False
20022,False
20023,False
20024,False
20025,False
20026,True
20027,True
20028,False
20029,True
20030,False
20031,False
20032,False
20033,True
20034,False
20035,True
20036,False
20037,False
20038,False
20039,False
20040,True
20041,False
20042,False
20043,True
20044,False
20045,False
20046,False
20047,False
20048,False
20049,False
20050,False
20051,False
20052,False
20053,False
20054,False
20055,False
20056,False
20057,False
20058,True
20059,False
20060,True
20061,True
20062,False
20063,False
20064,False
20065,False
20066,False
20067,True
20068,True
20069,False
20070,True
20071,False
20072,False
20073,False
20074,False
20075,False
20076,False
20077,False
20078,False
20079,False
20080,False
20081,False
20082,True
20083,False
20084,False
20085,True
20086,False
20087,False
20088,False
20089,False
20090,False
20091,False
20092,False
20093,True
20094,True
20095,False
20096,True
20097,True
20098,False
20099,False
20100,False
20101,False
20102,False
20103,False
20104,False
20105,False
20106,False
20107,False
20108,True
20109,False
20110,False
20111,False
20112,False
20113,False
20114,False
20115,False
20116,False
20117,False
20118,False
20119,True
20120,False
20121,False
20122,False
20123,False
20124,True
20125,False
20126,False
20127,True
20128,False
20129,True
20130,True
20131,False
20132,False
20133,False
20134,True
20135,False
20136,False
20137,False
20138,True
20139,False
20140,False
20141,True
20142,True
20143,True
20144,False
20145,False
20146,False
20147,False
20148,False
20149,False
20150,True
20151,False
20152,True
20153,True
20154,True
20155,False
20156,True
20157,False
20158,False
20159,False
20160,True
20161,False
20162,False
20163,False
20164,True
20165,False
20166,False
20167,False
20168,False
20169,False
20170,False
20171,False
20172,False
20173,False
20174,False
20175,False
20176,False
20177,False
20178,True
20179,False
20180,False
20181,False
20182,True
20183,False
20184,False
20185,False
20186,True
20187,True
20188,True
20189,True
20190,False
20191,True
20192,False
20193,False
20194,False
20195,False
20196,True
20197,True
20198,False
20199,False
20200,False
20201,False
20202,False
20203,False
20204,True
20205,True
20206,False
20207,False
20208,False
20209,False
20210,False
20211,False
20212,True
20213,True
20214,False
20215,False
20216,True
20217,False
20218,False
20219,False
20220,False
20221,False
20222,False
20223,False
20224,False
20225,False
20226,False
20227,False
20228,False
20229,False
20230,False
20231,False
20232,False
20233,False
20234,False
20235,False
20236,False
20237,False
20238,False
20239,False
20240,False
20241,False
20242,True
20243,False
20244,False
20245,False
20246,False
20247,False
20248,True
20249,False
20250,False
20251,False
20252,False
20253,True
20254,False
20255,True
20256,True
20257,False
20258,False
20259,False
20260,False
20261,False
20262,True
20263,False
20264,False
20265,False
20266,False
20267,False
20268,False
20269,False
20270,False
20271,False
20272,False
20273,False
20274,False
20275,True
20276,False
20277,False
20278,False
20279,False
20280,False
20281,False
20282,False
20283,True
20284,True
20285,False
20286,True
20287,False
20288,False
20289,True
20290,False
20291,False
20292,False
20293,False
20294,False
20295,True
20296,False
20297,False
20298,True
20299,False
20300,False
20301,True
20302,False
20303,False
20304,False
20305,False
20306,False
20307,False
20308,False
20309,False
20310,False
20311,False
20312,False
20313,False
20314,False
20315,True
20316,True
20317,False
20318,False
20319,False
20320,False
20321,False
20322,False
20323,False
20324,False
20325,True
20326,False
20327,False
20328,False
20329,False
20330,False
20331,True
20332,True
20333,True
20334,True
20335,False
20336,True
20337,False
20338,True
20339,False
20340,False
20341,True
20342,True
20343,False
20344,False
20345,False
20346,True
20347,False
20348,False
20349,False
20350,False
20351,False
20352,True
20353,False
20354,False
20355,False
20356,False
20357,True
20358,False
20359,True
20360,False
20361,False
20362,False
20363,False
20364,False
20365,True
20366,False
20367,True
20368,False
20369,False
20370,False
20371,False
20372,True
20373,True
20374,False
20375,False
20376,False
20377,False
20378,False
20379,True
20380,True
20381,False
20382,True
20383,True
20384,False
20385,True
20386,False
20387,True
20388,False
20389,False
20390,False
20391,False
20392,False
20393,False
20394,False
20395,False
20396,False
20397,False
20398,False
20399,False
20400,False
20401,False
20402,False
20403,False
20404,False
20405,False
20406,False
20407,True
20408,False
20409,False
20410,True
20411,True
20412,False
20413,False
20414,False
20415,False
20416,False
20417,False
20418,True
20419,False
20420,False
20421,True
20422,False
20423,False
20424,True
20425,True
20426,False
20427,False
20428,False
20429,False
20430,True
20431,False
20432,False
20433,False
20434,False
20435,False
20436,False
20437,False
20438,False
20439,False
20440,False
20441,False
20442,True
20443,True
20444,False
20445,False
20446,False
20447,False
20448,False
20449,False
20450,False
20451,False
20452,False
20453,True
20454,False
20455,False
20456,False
20457,True
20458,True
20459,False
20460,True
20461,False
20462,False
20463,False
20464,False
20465,False
20466,False
20467,False
20468,False
20469,False
20470,False
20471,False
20472,True
20473,False
20474,False
20475,False
20476,False
20477,False
20478,False
20479,True
20480,False
20481,False
20482,False
20483,False
20484,False
20485,False
20486,False
20487,False
20488,False
20489,False
20490,False
20491,True
20492,False
20493,True
20494,False
20495,True
20496,True
20497,True
20498,True
20499,True
20500,False
20501,False
20502,False
20503,False
20504,False
20505,False
20506,False
20507,False
20508,False
20509,False
20510,False
20511,False
20512,False
20513,False
20514,False
20515,False
20516,False
20517,False
20518,False
20519,False
20520,True
20521,False
20522,False
20523,False
20524,False
20525,False
20526,True
20527,False
20528,True
20529,False
20530,True
20531,False
20532,False
20533,False
20534,False
20535,True
20536,False
20537,False
20538,False
20539,False
20540,True
20541,True
20542,False
20543,False
20544,False
20545,False
20546,False
20547,False
20548,False
20549,False
20550,False
20551,False
20552,False
20553,False
20554,False
20555,False
20556,True
20557,False
20558,False
20559,False
20560,False
20561,False
20562,True
20563,False
20564,False
20565,False
20566,False
20567,False
20568,True
20569,True
20570,True
20571,False
20572,False
20573,False
20574,False
20575,False
20576,False
20577,False
20578,False
20579,False
20580,False
20581,False
20582,False
20583,False
20584,False
20585,True
20586,False
20587,False
20588,False
20589,False
20590,False
20591,False
20592,False
